customer_id,customer_name,segment,country,city,state,postal_code,region
TB-21250,Tim Brockman,Replacement,United States,Salem,Oregon,97301,West
TB-21250,Tim Brockman,Replacement,United States,Salem,Oregon,97301,West
TB-21250,Tim Brockman,Replacement,United States,Salem,Oregon,97301,West
TB-21250,Tim Brockman,Replacement,United States,Salem,Oregon,97301,West
JK-15625,Jim Karlsson,Replacement,United States,Olympia,Washington,98502,West
TB-21175,Thomas Boland,Servicing,United States,Houston,Texas,77041,Central
TB-21250,Tim Brockman,Replacement,United States,Salem,Oregon,97301,West
TB-21250,Tim Brockman,Replacement,United States,Salem,Oregon,97301,West
TB-21250,Tim Brockman,Replacement,United States,Salem,Oregon,97301,West
TB-21250,Tim Brockman,Replacement,United States,Salem,Oregon,97301,West
TS-21205,Thomas Seio,Servicing,United States,Chicago,Illinois,60653,Central
FP-14320,Frank Preis,Replacement,United States,Philadelphia,Pennsylvania,19134,East
TS-21205,Thomas Seio,Servicing,United States,Chicago,Illinois,60653,Central
VP-21760,Victoria Pisteka,Servicing,United States,Brownsville,Texas,78521,Central
CK-12760,Cyma Kinney,Servicing,United States,San Francisco,California,94122,West
VP-21760,Victoria Pisteka,Servicing,United States,Brownsville,Texas,78521,Central
DM-12955,Dario Medina,Servicing,United States,Mesa,Arizona,85204,West
FP-14320,Frank Preis,Replacement,United States,Philadelphia,Pennsylvania,19134,East
SH-19975,Sally Hughsby,Servicing,United States,Caldwell,Idaho,83605,West
SM-20005,Sally Matthias,Replacement,United States,New York City,New York,10009,East
SH-19975,Sally Hughsby,Servicing,United States,Caldwell,Idaho,83605,West
SH-19975,Sally Hughsby,Servicing,United States,Caldwell,Idaho,83605,West
SM-20005,Sally Matthias,Replacement,United States,New York City,New York,10009,East
NP-18700,Nora Preis,Replacement,United States,Fresno,California,93727,West
LH-17155,Logan Haushalter,Replacement,United States,Oakland,California,94601,West
WB-21850,William Brown,Replacement,United States,Concord,California,94521,West
LH-17155,Logan Haushalter,Replacement,United States,Oakland,California,94601,West
NP-18700,Nora Preis,Replacement,United States,Fresno,California,93727,West
NP-18700,Nora Preis,Replacement,United States,Fresno,California,93727,West
CY-12745,Craig Yedwab,Servicing,United States,San Antonio,Texas,78207,Central
PB-19150,Philip Brown,Replacement,United States,Miami,Florida,33178,South
LH-17155,Logan Haushalter,Replacement,United States,Oakland,California,94601,West
RF-19345,Randy Ferguson,Servicing,United States,Phoenix,Arizona,85023,West
EB-13840,Ellis Ballard,Servicing,United States,Chicago,Illinois,60623,Central
RF-19345,Randy Ferguson,Servicing,United States,Phoenix,Arizona,85023,West
KC-16675,Kimberly Carter,Servicing,United States,Henderson,Kentucky,42420,South
KD-16345,Katherine Ducich,Replacement,United States,Los Angeles,California,90049,West
RA-19285,Ralph Arnett,Replacement,United States,Houston,Texas,77070,Central
BM-11785,Bryan Mills,Replacement,United States,Deltona,Florida,32725,South
SS-20875,Sung Shariari,Replacement,United States,Marion,Ohio,43302,East
SS-20875,Sung Shariari,Replacement,United States,Marion,Ohio,43302,East
JD-16015,Joy Daniels,Replacement,United States,Chicago,Illinois,60610,Central
CS-11845,Cari Sayre,Servicing,United States,Chicago,Illinois,60623,Central
JD-16015,Joy Daniels,Replacement,United States,Chicago,Illinois,60610,Central
JD-16015,Joy Daniels,Replacement,United States,Chicago,Illinois,60610,Central
SS-20875,Sung Shariari,Replacement,United States,Marion,Ohio,43302,East
TB-21400,Tom Boeckenhauer,Replacement,United States,New York City,New York,10024,East
BF-11170,Ben Ferrer,Other,Canada,Toronto,Ontario,92037,East
BF-11170,Ben Ferrer,Other,Canada,Toronto,Ontario,79907,East
BF-11170,Ben Ferrer,Other,Canada,Toronto,Ontario,33012,East
BF-11170,Ben Ferrer,Other,Canada,Toronto,Ontario,95823,East
BF-11170,Ben Ferrer,Other,Canada,Toronto,Ontario,90049,East
EB-13705,Ed Braxton,Servicing,United States,Philadelphia,Pennsylvania,77705,East
MC-18100,Mick Crebagga,Replacement,United States,El Paso,Texas,77340,Central
SP-20860,Sung Pak,Servicing,United States,Chicago,Illinois,60623,Central
JO-15280,Jas O'Carroll,Replacement,United States,San Diego,California,92037,West
MC-18100,Mick Crebagga,Replacement,United States,El Paso,Texas,79907,Central
KB-16585,Ken Black,Servicing,United States,Hialeah,Florida,33012,South
SH-20635,Stefanie Holloman,Servicing,United States,Sacramento,California,95823,West
CC-12100,Chad Cunningham,Other,United States,Los Angeles,California,90049,West
SC-20305,Sean Christensen,Replacement,United States,Beaumont,Texas,77705,Central
EJ-13720,Ed Jacobs,Replacement,United States,Huntsville,Texas,77340,Central
LE-16810,Laurel Elliston,Replacement,United States,Springfield,Virginia,22153,South
CC-12100,Chad Cunningham,Other,United States,Los Angeles,California,90049,West
KN-16450,Kean Nguyen,Servicing,United States,Jacksonville,Florida,32216,South
KB-16585,Ken Black,Servicing,United States,Hialeah,Florida,33012,South
EJ-13720,Ed Jacobs,Replacement,United States,Huntsville,Texas,77340,Central
SC-20695,Steve Chapman,Servicing,United States,Detroit,Michigan,48227,Central
CC-12100,Chad Cunningham,Other,United States,Los Angeles,California,90049,West
LE-16810,Laurel Elliston,Replacement,United States,Springfield,Virginia,22153,South
SC-20305,Sean Christensen,Replacement,United States,Beaumont,Texas,77705,Central
CC-12100,Chad Cunningham,Other,United States,Los Angeles,California,90049,West
RF-19840,Roy Französisch,Replacement,United States,Columbus,Georgia,31907,South
EC-14050,Erin Creighton,Replacement,United States,Columbus,Ohio,43229,East
IM-15070,Irene Maddox,Replacement,United States,Florence,Alabama,35630,South
MK-18160,Mike Kennedy,Replacement,United States,Jacksonville,Florida,32216,South
IM-15070,Irene Maddox,Replacement,United States,Florence,Alabama,35630,South
BP-11095,Bart Pistole,Servicing,United States,Los Angeles,California,90008,West
BP-11095,Bart Pistole,Servicing,United States,Los Angeles,California,90008,West
SG-20605,Speros Goranitis,Replacement,United States,Chicago,Illinois,60623,Central
SG-20605,Speros Goranitis,Replacement,United States,Chicago,Illinois,60623,Central
IM-15070,Irene Maddox,Replacement,United States,Florence,Alabama,35630,South
MK-18160,Mike Kennedy,Replacement,United States,Jacksonville,Florida,32216,South
BP-11095,Bart Pistole,Servicing,United States,Los Angeles,California,90008,West
BP-11095,Bart Pistole,Servicing,United States,Los Angeles,California,90008,West
SG-20605,Speros Goranitis,Replacement,United States,Chicago,Illinois,60623,Central
TS-21505,Tony Sayre,Replacement,United States,Columbia,Tennessee,38401,South
CT-11995,Carol Triggs,Replacement,United States,Tucson,Arizona,85705,West
SM-20950,Suzanne McNair,Servicing,United States,New York City,New York,10035,East
CT-11995,Carol Triggs,Replacement,United States,Tucson,Arizona,85705,West
MH-17455,Mark Hamilton,Replacement,United States,Hamilton,Ohio,45011,East
PS-19045,Penelope Sewall,Other,United States,Harrisonburg,Virginia,22801,South
PS-19045,Penelope Sewall,Other,United States,Harrisonburg,Virginia,22801,South
WB-21850,William Brown,Replacement,United States,Grand Prairie,Texas,75051,Central
TS-21505,Tony Sayre,Replacement,United States,Columbia,Tennessee,38401,South
MC-17845,Michael Chen,Replacement,United States,Los Angeles,California,90008,West
MC-17845,Michael Chen,Replacement,United States,Los Angeles,California,90008,West
MC-17845,Michael Chen,Replacement,United States,Los Angeles,California,90008,West
PS-19045,Penelope Sewall,Other,United States,Harrisonburg,Virginia,22801,South
AB-10105,Adrian Barton,Replacement,United States,Indianapolis,Indiana,46203,Central
MC-17845,Michael Chen,Replacement,United States,Los Angeles,California,90008,West
KH-16510,Keith Herrera,Replacement,United States,Seattle,Washington,98103,West
AB-10105,Adrian Barton,Replacement,United States,Indianapolis,Indiana,46203,Central
CT-11995,Carol Triggs,Replacement,United States,Tucson,Arizona,85705,West
TS-21505,Tony Sayre,Replacement,United States,Columbia,Tennessee,38401,South
CT-11995,Carol Triggs,Replacement,United States,Tucson,Arizona,85705,West
PS-19045,Penelope Sewall,Other,United States,Harrisonburg,Virginia,22801,South
TC-21295,Toby Carlisle,Replacement,United States,Thornton,Colorado,80229,West
CT-11995,Carol Triggs,Replacement,United States,Tucson,Arizona,85705,West
WB-21850,William Brown,Replacement,United States,Grand Prairie,Texas,75051,Central
AB-10165,Alan Barnes,Replacement,Canada,Vancouver,British Columbia,60623,West
GM-14440,Gary McGarr,Replacement,United States,San Diego,California,92024,West
GM-14440,Gary McGarr,Replacement,United States,San Diego,California,92024,West
DP-13390,Dennis Pardue,Other,United States,Columbia,Tennessee,38401,South
JC-15775,John Castell,Replacement,United States,Newark,Delaware,19711,East
KM-16660,Khloe Miller,Replacement,United States,San Jose,California,95123,West
NP-18700,Nora Preis,Replacement,United States,Chicago,Illinois,60623,Central
TW-21025,Tamara Willingham,Other,United States,New York City,New York,10011,East
NP-18700,Nora Preis,Replacement,United States,Chicago,Illinois,60623,Central
NP-18700,Nora Preis,Replacement,United States,Chicago,Illinois,60623,Central
BT-11530,Bradley Talbott,Other,United States,New York City,New York,10024,East
CC-12670,Craig Carreira,Replacement,United States,Tampa,Florida,33614,South
TH-21235,Tiffany House,Servicing,United States,New York City,New York,10024,East
SF-20200,Sarah Foster,Replacement,United States,Richmond,Indiana,47374,Central
TH-21235,Tiffany House,Servicing,United States,New York City,New York,10024,East
CC-12670,Craig Carreira,Replacement,United States,Tampa,Florida,33614,South
ME-18010,Michelle Ellison,Servicing,United States,Port Arthur,Texas,77642,Central
CC-12670,Craig Carreira,Replacement,United States,Tampa,Florida,33614,South
CC-12670,Craig Carreira,Replacement,United States,Tampa,Florida,33614,South
CC-12670,Craig Carreira,Replacement,United States,Tampa,Florida,33614,South
JC-16105,Julie Creighton,Servicing,United States,Los Angeles,California,90045,West
BF-11170,Ben Ferrer,Other,United States,Los Angeles,California,90045,West
RP-19390,Resi Pölking,Replacement,United States,Cleveland,Ohio,44105,East
BF-11170,Ben Ferrer,Other,United States,Los Angeles,California,90045,West
AS-10090,Adam Shillingsburg,Replacement,United States,San Diego,California,92037,West
LF-17185,Luke Foster,Replacement,United States,Miami,Florida,33180,South
BF-11170,Ben Ferrer,Other,United States,Los Angeles,California,90045,West
JC-16105,Julie Creighton,Servicing,United States,Los Angeles,California,90045,West
BF-11170,Ben Ferrer,Other,United States,Los Angeles,California,90045,West
BF-11170,Ben Ferrer,Other,United States,Los Angeles,California,90045,West
BF-11170,Ben Ferrer,Other,United States,Los Angeles,California,90045,West
KL-16555,Kelly Lampkin,Servicing,United States,Colorado Springs,Colorado,80906,West
AD-10180,Alan Dominguez,Other,United States,Houston,Texas,77041,Central
CK-12595,Clytie Kelty,Replacement,United States,San Diego,California,92024,West
KL-16555,Kelly Lampkin,Servicing,United States,Colorado Springs,Colorado,80906,West
KL-16555,Kelly Lampkin,Servicing,United States,Colorado Springs,Colorado,80906,West
MG-17695,Maureen Gnade,Replacement,United States,Philadelphia,Pennsylvania,19134,East
MG-17695,Maureen Gnade,Replacement,United States,Philadelphia,Pennsylvania,19134,East
AY-10555,Andy Yotov,Servicing,United States,Philadelphia,Pennsylvania,19140,East
CA-12265,Christina Anderson,Replacement,United States,Chicago,Illinois,60610,Central
KL-16555,Kelly Lampkin,Servicing,United States,Colorado Springs,Colorado,80906,West
KL-16555,Kelly Lampkin,Servicing,United States,Colorado Springs,Colorado,80906,West
MG-17695,Maureen Gnade,Replacement,United States,Philadelphia,Pennsylvania,19134,East
TB-21520,Tracy Blumstein,Replacement,United States,New York City,New York,10009,East
MG-17695,Maureen Gnade,Replacement,United States,Philadelphia,Pennsylvania,19134,East
CK-12595,Clytie Kelty,Replacement,United States,San Diego,California,92024,West
TB-21190,Thomas Brumley,Other,United States,New York City,New York,10011,East
JF-15490,Jeremy Farry,Replacement,United States,San Francisco,California,94122,West
Co-12640,Corey-Lock,Replacement,United States,Skokie,Illinois,60076,Central
KB-16315,Karl Braun,Replacement,United States,Cleveland,Ohio,44105,East
CD-12790,Cynthia Delaney,Other,United States,Moreno Valley,California,92553,West
NC-18415,Nathan Cano,Replacement,United States,Fort Worth,Texas,76106,Central
CD-12790,Cynthia Delaney,Other,United States,Moreno Valley,California,92553,West
RP-19390,Resi Pölking,Replacement,United States,Phoenix,Arizona,85023,West
CD-12790,Cynthia Delaney,Other,United States,Moreno Valley,California,92553,West
AT-10435,Alyssa Tate,Other,United States,Los Angeles,California,90004,West
TC-20980,Tamara Chand,Servicing,United States,Decatur,Alabama,35601,South
JF-15490,Jeremy Farry,Replacement,United States,San Francisco,California,94122,West
Co-12640,Corey-Lock,Replacement,United States,Skokie,Illinois,60076,Central
KB-16315,Karl Braun,Replacement,United States,Cleveland,Ohio,44105,East
CD-12790,Cynthia Delaney,Other,United States,Moreno Valley,California,92553,West
TC-20980,Tamara Chand,Servicing,United States,Decatur,Alabama,35601,South
AJ-10780,Anthony Jacobs,Servicing,United States,Beverly,Massachusetts,01915,East
SP-20860,Sung Pak,Servicing,United States,Philadelphia,Pennsylvania,19143,East
AJ-10780,Anthony Jacobs,Servicing,United States,Beverly,Massachusetts,01915,East
AJ-10780,Anthony Jacobs,Servicing,United States,Beverly,Massachusetts,01915,East
MD-17350,Maribeth Dona,Replacement,United States,Anaheim,California,92804,West
MD-17350,Maribeth Dona,Replacement,United States,Anaheim,California,92804,West
ZC-21910,Zuschuss Carroll,Replacement,United States,Chicago,Illinois,60610,Central
AJ-10795,Anthony Johnson,Servicing,United States,San Francisco,California,94110,West
AJ-10795,Anthony Johnson,Servicing,United States,San Francisco,California,94110,West
MG-17890,Michael Granlund,Other,United States,Saint Charles,Illinois,60174,Central
RE-19405,Ricardo Emerson,Replacement,United States,Kent,Ohio,44240,East
AJ-10795,Anthony Johnson,Servicing,United States,San Francisco,California,94110,West
AJ-10795,Anthony Johnson,Servicing,United States,San Francisco,California,94110,West
AI-10855,Arianne Irving,Replacement,United States,Brentwood,California,94513,West
AJ-10795,Anthony Johnson,Servicing,United States,San Francisco,California,94110,West
DC-13285,Debra Catini,Replacement,United States,Cottage Grove,Minnesota,55016,Central
ST-20530,Shui Tom,Replacement,United States,Albuquerque,New Mexico,87105,West
DC-13285,Debra Catini,Replacement,United States,Cottage Grove,Minnesota,55016,Central
AJ-10795,Anthony Johnson,Servicing,United States,San Francisco,California,94110,West
AI-10855,Arianne Irving,Replacement,United States,Brentwood,California,94513,West
AJ-10795,Anthony Johnson,Servicing,United States,San Francisco,California,94110,West
ST-20530,Shui Tom,Replacement,United States,Albuquerque,New Mexico,87105,West
JP-11135,James Peterman,Servicing,Canada,St. John's,Newfoundland and Labrador,78041,East
BG-18435,Bruce Galang,Replacement,Canada,Quebec City,Quebec,38109,East
BG-18435,Bruce Galang,Replacement,Canada,Quebec City,Quebec,78041,East
BG-18435,Bruce Galang,Replacement,Canada,Quebec City,Quebec,19120,East
